ktime,container,node,io_usage,time,pids,ram_limit,cpu_percent,io_limit,network_limit,network_usage,ram_usage,customer_id,application_id
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966534417,11,73065983639.552,0.04,589600,11920,34640,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966534417,1,11596411699.2,0,4168000000,0,25600,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966534417,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966534417,1,3999688294.4,0,0,0,25600,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966534418,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966534418,26,73065983639.552,0.85,0,17600,38320,428154552.32,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966534418,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966534418,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966534418,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966534418,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,259200000,1574966534418,4,73065983639.552,9.78,0,20960,53680,318515445.76,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,109600000,1574966534917,3,73065983639.552,8.56,0,0,25200,215419453.44,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966534917,2,73065983639.552,0.02,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966534917,11,73065983639.552,0.18,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966534917,1,11596411699.2,0,4168000000,0,25600,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966534917,1,175992995.84,0,356000000,0,25600,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966534918,1,3999688294.4,0,0,0,25600,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966534918,1,679980564.48,0,367200000,0,27360,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966534918,26,73065983639.552,1.02,0,18800,39680,428657868.8,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966534918,1,520009809.92,0,1376000000,0,25600,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966534918,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966534918,1,11390253268.992,0,16640000000,0,25600,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966534918,1,4999610368,0,0,0,25600,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,273600000,1574966534918,3,73065983639.552,8.54,0,21840,55440,215922769.92,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,109600000,1574966535417,3,73065983639.552,8.56,0,0,25200,215419453.44,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966535417,2,73065983639.552,0.02,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966535417,11,73065983639.552,0.18,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966535417,1,11596411699.2,0,4168000000,0,25600,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966535417,1,175992995.84,0,356000000,0,25600,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966535417,1,3999688294.4,0,0,0,25600,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966535418,1,679980564.48,0,367200000,0,27360,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966535418,26,73065983639.552,1.02,0,18800,39680,428657868.8,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966535418,1,520009809.92,0,1376000000,0,25600,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966535418,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966535418,1,11390253268.992,0,16640000000,0,25600,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966535418,1,4999610368,0,0,0,25600,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,273600000,1574966535418,3,73065983639.552,8.54,0,21840,55440,215922769.92,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,109600000,1574966535917,3,73065983639.552,8.56,0,0,25200,215419453.44,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966535917,2,73065983639.552,0.02,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966535917,11,73065983639.552,0.01,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966535917,1,11596411699.2,0,4168000000,0,25600,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966535918,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966535918,1,3999688294.4,0,0,0,25600,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966535918,1,679980564.48,0,367200000,0,27360,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966535918,26,73065983639.552,0.69,0,18800,39680,428909527.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966535918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966535918,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966535918,1,11390253268.992,0,16640000000,0,25600,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966535918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966535918,4,73065983639.552,75.94,0,21840,55440,364904448,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,114400000,1574966536417,3,73065983639.552,77,65520,0,25200,166010552.32,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966536417,2,73065983639.552,0.01,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966536417,11,73065983639.552,0.01,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966536417,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966536417,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966536417,1,3999688294.4,0,0,0,26480,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966536417,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966536417,26,73065983639.552,0.69,0,18800,39680,428909527.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966536418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966536418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966536418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966536418,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966536418,4,73065983639.552,75.94,0,21840,55440,364904448,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,114400000,1574966536917,3,73065983639.552,77,65520,0,25200,166010552.32,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966536917,2,73065983639.552,0.01,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966536917,11,73065983639.552,0.01,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966536917,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966536917,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966536918,1,3999688294.4,0,0,0,26480,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966536918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966536918,26,73065983639.552,0.69,0,18800,39680,428909527.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966536918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966536918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966536918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966536918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966536918,4,73065983639.552,75.94,0,21840,55440,364904448,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,115200000,1574966537418,4,73065983639.552,92.89,196800,0,26080,300815482.88,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966537419,2,73065983639.552,0.01,0,0,26080,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966537419,11,73065983639.552,0.06,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966537419,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966537419,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966537419,1,3999688294.4,0,0,0,26480,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966537419,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966537419,26,73065983639.552,0.69,0,18800,39680,428909527.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966537419,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966537419,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966537420,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966537420,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966537420,4,73065983639.552,75.94,0,21840,55440,364904448,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,115200000,1574966537917,4,73065983639.552,92.89,196800,0,26080,300815482.88,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966537918,2,73065983639.552,0.01,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966537918,11,73065983639.552,0.06,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966537918,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966537918,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966537918,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966537918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966537918,26,73065983639.552,1.48,0,18800,40560,430755020.8,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966537918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966537918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966537918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966537918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966537918,4,73065983639.552,87.5,65520,22160,56640,330091724.8,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,115200000,1574966538417,4,73065983639.552,92.89,196800,0,26080,300815482.88,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966538417,2,73065983639.552,0.01,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966538417,11,73065983639.552,0.06,589600,11920,35200,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966538418,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966538418,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966538418,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966538418,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966538418,26,73065983639.552,1.48,0,18800,40560,430755020.8,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966538418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966538418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966538418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966538418,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280000000,1574966538418,4,73065983639.552,87.5,65520,22160,56640,330091724.8,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,376000000,1574966538917,12,73065983639.552,54.25,196800,0,26080,116349992.96,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966538917,2,73065983639.552,0.01,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966538917,11,73065983639.552,0.11,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966538917,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966538917,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966538917,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966538917,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966538917,26,73065983639.552,0.62,0,18800,40560,431006679.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966538918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966538918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966538918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966538918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280800000,1574966538918,4,73065983639.552,93.9,131200,22960,57520,313398394.88,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,376000000,1574966539417,12,73065983639.552,54.25,196800,0,26080,116349992.96,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966539418,2,73065983639.552,0.01,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966539418,11,73065983639.552,0.11,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966539418,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966539418,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966539418,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966539418,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966539418,26,73065983639.552,0.62,0,18800,40560,431006679.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966539418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966539418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966539418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966539418,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280800000,1574966539418,4,73065983639.552,93.9,131200,22960,57520,313398394.88,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,376000000,1574966539917,12,73065983639.552,54.25,196800,0,26080,116349992.96,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966539918,2,73065983639.552,0.01,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966539918,11,73065983639.552,0.11,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966539918,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966539918,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966539918,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966539918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966539918,26,73065983639.552,0.62,0,18800,40560,431006679.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966539918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966539918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966539918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966539918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,280800000,1574966539918,4,73065983639.552,93.9,131200,22960,57520,313398394.88,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,445600000,1574966540417,19,73065983639.552,20.32,720800,768,27360,212231782.4,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966540417,2,73065983639.552,0.02,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966540417,11,73065983639.552,0.13,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966540417,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966540417,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966540417,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966540418,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966540418,26,73065983639.552,1.09,0,18800,40560,431342223.36,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966540418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966540418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966540418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966540418,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,392000000,1574966540418,19,73065983639.552,28.31,131200,22960,57520,353412055.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,445600000,1574966540917,19,73065983639.552,20.32,720800,768,27360,212231782.4,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966540917,2,73065983639.552,0.02,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966540917,11,73065983639.552,0.13,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966540917,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966540917,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966540918,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966540918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966540918,26,73065983639.552,1.09,0,18800,40560,431342223.36,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966540918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966540918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966540918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966540918,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,392000000,1574966540918,19,73065983639.552,28.31,131200,22960,57520,353412055.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,445600000,1574966541417,19,73065983639.552,20.32,720800,768,27360,212231782.4,-,-
